source_document_id	id	user	word_id	name	latitude	longitude	population	gazetteer	gazref	type	country	location_type	remarks	person	is_main_location	near_main_location	position_wrt_main	dbpedia	dbpedia_id
6762	12929	"Katie McDonough"	w9184	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12932	"Katie McDonough"	w12766	Jakarta	-6.21462	106.84513	0	geonames	1642911	PPLC	ID	"real, existing < 1800"	https://en.wikipedia.org/wiki/Batavia,_Dutch_East_Indies	false	false	false	south	Jakarta	16275
6762	12934	"Katie McDonough"	w12350	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12935	"Katie McDonough"	w12789	Japan	35.68536	139.75309	0	geonames	1861060	PCLI	JP	"real, existing < 1800"		false	false	false	"north east"	Japan	15573
6762	12937	"Katie McDonough"	w12889	Netherlands	52.25	5.75	0	geonames	2750405	PCLI	NL	"real, existing < 1800"		false	false	false		Holland	13288
6762	12938	"Katie McDonough"	w13191	Maldives	3.2	73	0	geonames	1282028	PCLI	MV	"real, existing < 1800"		false	false	false	"south west"	Maldives	19117
6762	12940	"Katie McDonough"	w13231	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12942	"Katie McDonough"	w13258	Netherlands	52.25	5.75	0	geonames	2750405	PCLI	NL	"real, existing < 1800"		false	false	false	"north west"	Holland	13288
6762	12945	"Katie McDonough"	w13285	Netherlands	52.25	5.75	0	geonames	2750405	PCLI	NL	"real, existing < 1800"		false	false	false	"north west"	Holland	13288
6762	12949	"Katie McDonough"	"w13341 w13347"	Indonesia	-5	120	0	geonames	1643084	PCLI	ID	"real, existing < 1800"		false	false	false	"contains main location"	"Dutch East Indies"	23476997
6762	12951	"Katie McDonough"	w13469	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12954	"Katie McDonough"	w14431	Japan	35.68536	139.75309	0	geonames	1861060	PCLI	JP	"real, existing < 1800"		false	false	false	"north east"	Japan	15573
6762	12955	"Katie McDonough"	w15414	Europe	48.69096	9.14062	0	geonames	6255148	CONT		"real, existing < 1800"		false	false	false	west	Europe	9239
6762	12956	"Katie McDonough"	w15636	Europe	48.69096	9.14062	0	geonames	6255148	CONT		"real, existing < 1800"		false	false	false	"north west"	Europe	9239
6762	12958	"Katie McDonough"	w16964	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12960	"Katie McDonough"	w17842	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12962	"Katie McDonough"	w21061	China	35	105	0	geonames	1814991	PCLI	CN	"real, existing < 1800"		false	false	false	north	China	5405
6762	12963	"Katie McDonough"	w26015	France	46	2	0	geonames	3017382	PCLI	FR	"real, existing < 1800"		false	false	false	"north west"	France	5843419
6762	12964	"Katie McDonough"	w26007	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12965	"Katie McDonough"	w23618	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12966	"Katie McDonough"	w22631	Bago	17.33521	96.48135	0	geonames	1300466	PPLA	MM	"real, existing < 1800"		false	false	false	west	"Bago Region"	493358
6762	12967	"Katie McDonough"	w24125	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	12968	"Katie McDonough"	w25713									"real, existing < 1800"	https://en.wikipedia.org/wiki/Orient	false	false	false	"contains main location"		
6762	13664	"Laure Philip"	w23	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13665	"Laure Philip"	w41	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13666	"Laure Philip"	w83	Asia	29.84064	89.29688	0	geonames	6255147	CONT		"real, existing < 1800"		false	false	false	"contains main location"	"Asie Swan House"	18760745
6762	13667	"Laure Philip"	w165	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13668	"Laure Philip"	w202	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13669	"Laure Philip"	w250	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13670	"Laure Philip"	w285	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13671	"Laure Philip"	w575	"North Vietnam"	22	105	0	geonames	1591445	RGN	VN	"real, existing < 1800"		false	false	true		Tonkin	69128
6762	13672	"Laure Philip"	w584	"Cochin China"	11	107	0	geonames	1573261	RGN	VN	"real, historical"		false	false	true		Cochinchina	236094
6762	13673	"Laure Philip"	w602	Cambodia	13	105	0	geonames	1831722	PCLI	KH	"real, existing < 1800"		false	false	true		Cambodia	334751
6762	13674	"Laure Philip"	w652	Malacca	2.196	102.2405	0	geonames	1734759	PPLA	MY	"real, existing < 1800"		false	false	true		Malacca	33588423
6762	13675	"Laure Philip"	w676	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13676	"Laure Philip"	w689	"Nakhon Si Thammarat"	8.43333	99.96667	0	geonames	1151933	PPLA	TH	"real, existing < 1800"		false	false	true		"Nakhon Si Thammarat"	47777322
6762	13677	"Laure Philip"	w696	Tangasseri	8.88391	76.56684	0	geonames	1254996	PPL	IN	"real, existing < 1800"		false	false	true		Tangasseri	31912795
6762	13678	"Laure Philip"	w777	"Pegu District"	17.5	96.5	0	geonames	1300464	ADMD	MM	"real, existing < 1800"		false	false	true		"Bago Region"	493358
6762	13679	"Laure Philip"	w810	Laos	18	105	0	geonames	1655842	PCLI	LA	"real, existing < 1800"		false	false	true		Laos	17752
6762	13680	"Laure Philip"	w1860	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, historical"		true	false	false		Thailand	30128
6762	13681	"Laure Philip"	w2328	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13682	"Laure Philip"	w2418	Indonesia	-5	120	0	geonames	1643084	PCLI	ID	"real, existing < 1800"		false	false	false	"contains main location"	Indonesia	14579
6762	13683	"Laure Philip"	w2491	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		true	false	false		Thailand	30128
6762	13684	"Laure Philip"	w2524	Laos	18	105	0	geonames	1655842	PCLI	LA	"real, existing < 1800"		false	false	true		Laos	17752
6762	13686	"Laure Philip"	w2629	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13687	"Laure Philip"	w2608	Laos	18	105	0	geonames	1655842	PCLI	LA	"real, existing < 1800"		false	false	true		Laos	17752
6762	13688	"Laure Philip"	w2872	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13689	"Laure Philip"	w2889	Laos	18	105	0	geonames	1655842	PCLI	LA	"real, existing < 1800"		false	false	true		Laos	17752
6762	13690	"Laure Philip"	w3019	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
6762	13691	"Laure Philip"	w3040	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		true	false	false		Thailand	30128
6762	13692	"Laure Philip"	w3655	"Indus River"	23.99247	67.43444	0	geonames	1115007	STM	CN	"real, existing < 1800"		false	false	true		"Indus River"	15490
6762	13693	"Laure Philip"	w3792	Sumatra	0	102	0	geonames	1626198	ISL	ID	"real, existing < 1800"		false	false	true		Sumatra	28679
6762	13694	"Laure Philip"	w3801	Java	-7.49167	110.00444	0	geonames	1642673	ISL	ID	"real, existing < 1800"		false	false	true		Java	69336
6762	13695	"Laure Philip"	w3807	Celebres									??	false	false	false			
6762	13696	"Laure Philip"	w4306	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		true	false	false		Thailand	30128
6762	13697	"Laure Philip"	w5233	"Ganges River"	23.83347	89.75	0	geonames	7479554	STM	BD	"real, existing < 1800"		false	false	true		Ganges	12448
6762	13698	"Laure Philip"	w5341	India	22	79	0	geonames	1269750	PCLI	IN	"real, existing < 1800"		false	false	true		India	14533
6762	13699	"Laure Philip"	w5435	Egypt	27	30	0	geonames	357994	PCLI	EG	"real, existing < 1800"		true	false	true		Egypt	8087628
6762	13700	"Laure Philip"	w5450	Greece	39	22	0	geonames	390903	PCLI	GR	"real, existing < 1800"		true	false	false		Greece	12108
6762	13701	"Laure Philip"	w5466	Italy	42.83333	12.83333	0	geonames	3175395	PCLI	IT	"real, historical"		true	false	false		Italy	14532
6762	13702	"Laure Philip"	w5909	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		true	false	false		Thailand	30128
6762	13703	"Laure Philip"	w6006	Indonesia	-5	120	0	geonames	1643084	PCLI	ID	"real, existing < 1800"		false	false	false	"contains main location"	Indonesia	14579
6762	13704	"Laure Philip"	w6461	Thailand	15.5	101	0	geonames	1605651	PCLI	TH	"real, existing < 1800"		false	true	false		Thailand	30128
7077	13042	"Katie McDonough"	w23	Stilo	38.47628	16.46746	0	geonames	2522997	PPLA3	IT	"real, existing < 1800"		false	true	false		Stilo	5703281
7077	13043	"Katie McDonough"	w30	Stilo	38.47628	16.46746	0	geonames	2522997	PPLA3	IT	"real, existing < 1800"		false	true	false		Stilo	5703281
7077	13044	"Katie McDonough"	w59	Italy	42.83333	12.83333	0	geonames	3175395	PCLI	IT	"real, existing < 1800"		false	false	false	"contains main location"	Italy	14532
7077	13045	"Katie McDonough"	w81	Naples	40.85631	14.24641	0	geonames	3172394	PPLA	IT	"real, existing < 1800"		false	false	false	"contains main location"	"Kingdom of Naples"	258779
7077	13046	"Katie McDonough"	w97	Calabria	39	16.5	0	geonames	2525468	ADM1	IT	"real, existing < 1800"		false	false	false	"contains main location"		
7077	13047	"Katie McDonough"	w124	"Fiumara Stilaro"	38.45591	16.5824	0	geonames	2522998	STM	IT	"real, existing < 1800"		false	false	false	"surrounded by main"	Stilaro	14517186
7077	13048	"Katie McDonough"	"w162 w166 w174"	"Ionian Sea"	39	19	0	geonames	2463713	SEA		"real, existing < 1800"		false	false	false	east		
7077	13049	"Katie McDonough"	w569	Bologna	44.49381	11.33875	0	geonames	3181928	PPLA	IT	"real, existing < 1800"		false	false	false	north	Bologna	21069333
7077	13050	"Katie McDonough"	w733	Spain	40	-4	0	geonames	2510769	PCLI	ES	"real, existing < 1800"		false	false	false	west	Spain	26667
7077	13051	"Katie McDonough"	w814	Naples	40.85631	14.24641	0	geonames	3172394	PPLA	IT	"real, existing < 1800"		true	false	false	north	Naples	55880
7077	13052	"Katie McDonough"	w982	Spain	40	-4	0	geonames	2510769	PCLI	ES	"real, existing < 1800"		true	false	false	west	Spain	26667
7077	13053	"Katie McDonough"	w1027	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, existing < 1800"		false	false	false	north	Rome	25458
7077	13054	"Katie McDonough"	w1206	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, existing < 1800"		false	false	false	north	Rome	25458
7077	13055	"Katie McDonough"	w1288	Paris	48.85341	2.3488	0	geonames	2988507	PPLC	FR	"real, existing < 1800"		false	false	false	"north west"	Paris	22989
7077	13056	"Katie McDonough"	w1859	Galilee	32.9	35.33333	0	geonames	294932	RGN	IL	biblical		false	false	false	"south east"		
7077	13057	"Katie McDonough"	w2030	Spain	40	-4	0	geonames	2510769	PCLI	ES	"real, existing < 1800"		false	false	false	west	Spain	26667
7077	13058	"Katie McDonough"	"w2123 w2128 w2131"									mythical	https://en.wikipedia.org/wiki/The_City_of_the_Sun	false	false	false		"The City of the Sun"	
7077	13059	"Katie McDonough"	w2174	Uthopie								mythical	https://en.wikipedia.org/wiki/Utopia_(book)	false	false	false			
7159	12559	"Katie McDonough"	w97	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12560	"Katie McDonough"	w23	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12562	"Katie McDonough"	w31	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12564	"Katie McDonough"	w65	Africa	7.1881	21.09375	0	geonames	6255146	CONT		"real, existing < 1800"		false	false	false	"contains main location"	Africa	5334607
7159	12565	"Katie McDonough"	w104	Ityca								"real, historical"		false	true	false			
7159	12566	"Katie McDonough"	w172	Οὐτικὴ								"real, historical"		false	true	false			
7159	12567	"Katie McDonough"	w365	Troy	39.95732	26.23909	0	geonames	298885	ANS	TR	"real, historical"	https://pleiades.stoa.org/places/550595	false	false	false	east		
7159	12568	"Katie McDonough"	w391	Bizerte	37.27442	9.87391	0	geonames	2472706	PPLA	TN	"real, existing < 1800"		false	true	false		Bizerte	522075
7159	12569	"Katie McDonough"	w419	Tunisia	34	9	0	geonames	2464461	PCLI	TN	"real, existing < 1800"		false	false	false	"contains main location"	"Ottoman Tunisia"	40814950
7159	12571	"Katie McDonough"	w480									"real, existing < 1800"	https://en.wikipedia.org/wiki/Barbary_Coast	false	false	false	"contains main location"		
7159	12573	"Katie McDonough"	w517	Sardinia	40	9	0	geonames	2523227	ISL	IT	"real, existing < 1800"		false	false	false	north		
7159	12576	"Katie McDonough"	w696	Carthage	36.85961	10.32978	0	geonames	11109179	ADM2	TN	"real, historical"		false	false	false	"south east"	Carthage	6555
7159	12577	"Katie McDonough"	w837	Carthage	36.86108	10.33161	0	geonames	2468245	PPL	TN	"real, historical"		false	false	false	"south east"	Carthage	6555
7159	12579	"Katie McDonough"	w930	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12580	"Katie McDonough"	w978									"real, historical"	"promontoire d'Hermès"	false	false	true			
7159	12581	"Katie McDonough"	w950									"real, historical"	"Appollonium promontory"	false	false	true			
7159	12582	"Katie McDonough"	w1299	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12583	"Katie McDonough"	w180	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12584	"Katie McDonough"	"w1724 w1730"	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12585	"Katie McDonough"	w1833	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12587	"Katie McDonough"	w1904	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, historical"		false	false	false	north	Rome	25458
7159	12589	"Katie McDonough"	w1997	"Numidia (Roman province)"	35.49048	6.25637	0	geonames	8378522	ADM1H	DZ	"real, historical"		false	false	false	west		
7159	12591	"Katie McDonough"	w2041	Campania	40.91056	14.92053	0	geonames	3181042	ADM1	IT	"real, existing < 1800"		false	false	false	north		
7159	12594	"Katie McDonough"	"w2960 w2967"	"champs Elisées"								mythical		false	false	false			
7159	12595	"Katie McDonough"	w3943	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, historical"		false	false	false	north	Rome	25458
7159	12596	"Katie McDonough"	w5200	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, historical"		false	false	false	north	Rome	25458
7159	12599	"Katie McDonough"	w7376	Cyprus	35.00304	32.98791	0	geonames	146670	ISL	CY	"real, existing < 1800"		false	false	false	east	Cyprus	5593
7159	12602	"Katie McDonough"	w7442									"real, historical"		false	false	false	east	"Byzantine Empire"	16972981
7159	12603	"Katie McDonough"	w9603	Asia	29.84064	89.29688	0	geonames	6255147	CONT		"real, existing < 1800"		false	false	false	east		
7159	12604	"Katie McDonough"	w9637	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, historical"		false	false	false	north	Rome	25458
7159	12606	"Katie McDonough"	w10044	Rome	41.89193	12.51133	0	geonames	3169070	PPLC	IT	"real, historical"		false	false	false	north	Rome	25458
7159	12607	"Katie McDonough"	w10197	Africa	7.1881	21.09375	0	geonames	6255146	CONT		"real, existing < 1800"		false	false	false	"contains main location"		
7159	12609	"Katie McDonough"	w11252	Sicily	37.5	14	0	geonames	2523118	ISL	IT	"real, existing < 1800"		false	false	false	"north east"		
7159	12610	"Katie McDonough"	w11559	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"	https://pleiades.stoa.org/places/315248	false	true	false			
7159	12611	"Katie McDonough"	w11680	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12612	"Katie McDonough"	w12370	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7159	12613	"Katie McDonough"	w13299	Utica	37.06667	10.06667	0	geonames	2464204	ANS	TN	"real, historical"		false	true	false			
7185	12770	"Katie McDonough"	"w23 w35"	"Trucculensis Portus"								"real, historical"	https://pleiades.stoa.org/places/92190	false	true	false			
7185	12771	"Katie McDonough"	"w43 w55"									"real, historical"	https://pleiades.stoa.org/places/92190	false	true	false			
7185	12772	"Katie McDonough"	"w87 w94 w96"	"United Kingdom"	54.75844	-2.69531	0	geonames	2635167	PCLI	GB	"real, existing < 1800"		false	false	false	"contains main location"	"Great Britain"	13530298
7185	12773	"Katie McDonough"	w245	Trutulensis								"real, historical"		false	true	false			
7185	12774	"Katie McDonough"	w263	Rhutupensis								"real, historical"		false	true	false			
7185	12775	"Katie McDonough"	w308	Richborough	51.31054	1.34943	0	geonames	2639391	PPL	GB	"real, existing < 1800"		false	true	false		Richborough	2068611
7185	12776	"Katie McDonough"	w340									"real, existing < 1800"	https://en.wikipedia.org/wiki/Kent	false	false	false	"contains main location"		
7229	12614	"Katie McDonough"	w23	Tàrrega	41.64704	1.13957	0	geonames	3108285	PPLA3	ES	"real, existing < 1800"		false	true	false			
7229	12615	"Katie McDonough"	w32	Tàrrega	41.64704	1.13957	0	geonames	3108285	PPLA3	ES	"real, existing < 1800"		false	true	false			
7229	12616	"Katie McDonough"	w63	Spain	40	-4	0	geonames	2510769	PCLI	ES	"real, existing < 1800"		false	false	false	"contains main location"	"Pont d'Espagne"	22763031
7229	12617	"Katie McDonough"	w79	Catalonia	42	2	0	geonames	3125609	RGN		"real, existing < 1800"		false	false	false	"contains main location"		
7229	12618	"Katie McDonough"	w126	Cervera	41.6683	1.26892	0	geonames	6358826	ADM3	ES	"real, existing < 1800"	"***not river"	false	false	true		Cervera	68462
7229	12619	"Katie McDonough"	w147	Lleida	41.61674	0.62218	0	geonames	3118514	PPLA2	ES	"real, existing < 1800"		false	false	false	west	Lleida	18729
7229	12620	"Katie McDonough"	w185	Barcelona	41.38879	2.15899	0	geonames	3128760	PPLA	ES	"real, existing < 1800"		false	false	false	east		
7229	12621	"Katie McDonough"	w253									"real, historical"	https://pleiades.stoa.org/places/252238	false	true	false			
7229	14114	"Laure Philip"	w23	Tàrrega	41.64704	1.13957	0	geonames	3108285	PPLA3	ES	"real, existing < 1800"		false	true	false		Tàrrega	84807
7229	14115	"Laure Philip"	w32	Tàrrega	41.64704	1.13957	0	geonames	3108285	PPLA3	ES	"real, existing < 1800"		false	true	false		Tàrrega	84807
7229	14116	"Laure Philip"	w63	Spain	40	-4	0	geonames	2510769	PCLI	ES	"real, existing < 1800"		false	false	false	"contains main location"	Spain	26667
7229	14117	"Laure Philip"	w79	Catalonia	42	2	0	geonames	3125609	RGN		"real, existing < 1800"		false	false	false	"contains main location"	Catalonia	6822
7229	14118	"Laure Philip"	w126	"Rambla de Cervera"	40.42016	0.43662	0	geonames	3125304	STMI	ES	"real, existing < 1800"	"no dbpedia match"	false	false	true		"rambla de cervera"	
7229	14119	"Laure Philip"	w147	Lleida	41.61674	0.62218	0	geonames	3118514	PPLA2	ES	"real, existing < 1800"		false	false	false	west	Lleida	18729
7229	14120	"Laure Philip"	w185	Barcelona	41.38879	2.15899	0	geonames	3128760	PPLA	ES	"real, existing < 1800"		false	false	false	east	Barcelona	4443
7229	14121	"Laure Philip"	w253	Tàrrega	41.64704	1.13957	0	geonames	3108285	PPLA3	ES	"real, existing < 1800"		false	true	false		Tàrrega	84807
7769	13322	"Katie McDonough"	w540	Belgrade	44.80401	20.46513	0	geonames	792680	PPLC	RS	"real, existing < 1800"		false	false	false	south	Belgrade	55904
7769	13323	"Katie McDonough"	w513	Dubrovnik	42.64807	18.09216	0	geonames	3201047	PPLA	HR	"real, existing < 1800"		false	true	false	"north west"	"Republic of Ragusa"	2946786
7769	13324	"Katie McDonough"	w137	Serbia	44.81892	20.45998	0	geonames	6290252	PCLI	RS	"real, existing < 1800"		false	false	false	"contains main location"		
7769	13325	"Katie McDonough"	w151	Macedonia	41.66667	21.75	0	geonames	718075	PCLI	MK	"real, existing < 1800"		false	false	false	"contains main location"		
7769	13326	"Katie McDonough"	w180	Albania	41	20	0	geonames	783754	PCLI	AL	"real, existing < 1800"		false	false	false	"contains main location"		
7769	13327	"Katie McDonough"	w332	Ulpianum								"real, historical"	https://pleiades.stoa.org/places/482027	false	true	false			
7769	13328	"Katie McDonough"	w23	Pristina	42.67272	21.16688	0	geonames	786714	PPLC	XK	"real, existing < 1800"		false	true	false		Pristina	15839892
7769	13329	"Katie McDonough"	w33	Pristina	42.67272	21.16688	0	geonames	786714	PPLC	XK	"real, existing < 1800"		false	true	false		Pristina	15839892
7769	13330	"Katie McDonough"	w46	Pristina	42.67272	21.16688	0	geonames	786714	PPLC	XK	"real, existing < 1800"		false	true	false		Pristina	15839892
7769	13331	"Katie McDonough"	w59	Pristina	42.67272	21.16688	0	geonames	786714	PPLC	XK	"real, existing < 1800"		false	true	false		Pristina	15839892
7769	13478	"Laure Philip"	w23	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13479	"Laure Philip"	w33	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13480	"Laure Philip"	w46	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13481	"Laure Philip"	w59	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13483	"Laure Philip"	w137	Serbia	44.81892	20.45998	0	geonames	6290252	PCLI	RS	"real, existing < 1800"		false	false	false	north	Serbia	29265
7769	13484	"Laure Philip"	w151	Macedonia	41.66667	21.75	0	geonames	718075	PCLI	MK	"real, existing < 1800"		false	false	false	south	"Macedonia (region)"	19078
7769	13485	"Laure Philip"	w180	Albania	41	20	0	geonames	783754	PCLI	AL	"real, existing < 1800"		false	false	false	south	Albania	738
7769	13486	"Laure Philip"	w211	"Crni Drim"	41.91667	20.34583	0	geonames	792745	STM	AL	"real, existing < 1800"		false	false	true		"White Drin"	5770452
7769	13487	"Laure Philip"	w332	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13488	"Laure Philip"	w344	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13489	"Laure Philip"	w449	Prizren	42.21389	20.73972	0	geonames	786712	PPLA	XK	"real, existing < 1800"		false	true	false		Prizren	283938
7769	13490	"Laure Philip"	w513	Dubrovnik	42.64807	18.09216	0	geonames	3201047	PPLA	HR	"real, existing < 1800"		false	false	false	west	Dubrovnik	55116
7769	13491	"Laure Philip"	w540	Belgrade	44.80401	20.46513	0	geonames	792680	PPLC	RS	"real, existing < 1800"		false	false	false	south	Belgrade	55904
7792	13107	"Laure Philip"	w23	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"	https://en.wikipedia.org/wiki/Nicopolis	false	true	false		"actia Nicopolis"	
7792	13108	"Laure Philip"	w34	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false			
7792	13109	"Laure Philip"	w70	Greece	39	22	0	geonames	390903	PCLI	GR	"real, existing < 1800"		false	false	false	"contains main location"	Greece	12108
7792	13110	"Laure Philip"	w85	Epirus	39.23651	20.71472	0	geonames	6697804	ADM1	GR	"real, existing < 1800"		false	false	false	"contains main location"	Epirus	38260
7792	13111	"Laure Philip"	w116	Ambracia								"real, historical"	"not picked up: https://en.wikipedia.org/wiki/Ambracia"	false	false	true			
7792	13113	"Laure Philip"	w183	Áktion	38.94019	20.76875	0	geonames	265389	PEN	GR	"real, historical"		false	false	true			
7792	13114	"Laure Philip"	w345	Áktion	38.94019	20.76875	0	geonames	265389	PEN	GR	"real, historical"		false	false	true			
7792	13116	"Laure Philip"	w837	Tegea	37.45469	22.42068	0	geonames	265368	PPL	GR	"real, historical"		false	false	true		Tegea	491845
7792	13117	"Laure Philip"	w906	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false			
7792	13119	"Laure Philip"	w659	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false			
7792	13120	"Laure Philip"	w936	Tegea	37.45469	22.42068	0	geonames	265368	PPL	GR	"real, historical"		false	false	true		Tegea	491845
7792	13905	"Katie McDonough"	w183	Áktion	38.94019	20.76875	0	geonames	265389	PEN	GR	"real, historical"		false	false	false	south		
7792	13906	"Katie McDonough"	w23	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13907	"Katie McDonough"	w34	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13908	"Katie McDonough"	w70	Greece	39	22	0	geonames	390903	PCLI	GR	"real, existing < 1800"		false	false	false	"contains main location"		
7792	13909	"Katie McDonough"	w116	"Amvrakikós Kólpos"	38.96843	20.97228	0	geonames	265134	BAY	GR	"real, existing < 1800"		false	false	false	east		
7792	13910	"Katie McDonough"	w345	Áktion	38.94019	20.76875	0	geonames	265389	PEN	GR	"real, historical"		false	false	false	south		
7792	13911	"Katie McDonough"	w659	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13912	"Katie McDonough"	w765	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13913	"Katie McDonough"	w837	Tégée								mythical		false	false	false			
7792	13914	"Katie McDonough"	w906	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13915	"Katie McDonough"	w936	Tégée								mythical	?	false	false	false			
7792	13916	"Katie McDonough"	w1301	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13917	"Katie McDonough"	w1448	Nikópolis	39.00933	20.73353	0	geonames	256405	ANS	GR	"real, historical"		false	true	false		"Nicopolis (theme)"	24851786
7792	13918	"Katie McDonough"	"w1501 w1509"	"Achaiae Nicopolis"								"real, historical"		false	true	false			
7792	13919	"Katie McDonough"	"w1523 w1529"	"Actia Nicopolis"								"real, existing < 1800"		false	true	false			
